STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,2007,2010,2012,2014,2016,2018,2023
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,UZB,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Uzbekistan,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.0,2.535066,2.25,2.011111,2.44683,2.57,2.4
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PRY,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Paraguay,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.890516,2.667255,2.918888,2.854137,2.986131,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GAB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_IS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Gabon,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: International Shipping,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,147.0,139.0,125.0,112.0,141.0,153.0,91.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,RWA,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_HP,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Rwanda,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Highest performer (%),Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,24.286416068184604,33.35057554303328,40.53553427540292,56.34611078920033,61.570034659375004,61.683321651104926,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GIN,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Guinea,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,3.017543,2.767865,2.692183,2.596815,2.411937,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,UGA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TRC,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Uganda,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Tracking and tracing,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.33333,2.453751,,,3.009392,2.414145,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NPL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Nepal,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.08333,2.071746,2.12009,2.5,2.133333,2.464161,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KEN,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Kenya,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,104.0,122.0,118.0,90.0,40.0,64.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PNG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_INF,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Papua New Guinea,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Infrastructure,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.0,1.914773,2.203361,2.227937,2.322611,1.97076,2.4
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KHM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Cambodia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,74.0,132.0,104.0,129.0,73.0,84.0,110.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRQ,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Iraq,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,130.0,152.0,149.0,139.0,153.0,120.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GAB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Gabon,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,136.0,130.0,96.0,157.0,144.0,135.0,87.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HND,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Honduras,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,91.0,82.0,109.0,112.0,110.0,75.0,81.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Madagascar,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.0,2.401786,2.8,2.329545,1.927087,2.329992,2.2
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Colombia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.10256,2.499271,2.647184,2.587416,2.207971,2.612357,2.5
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ESP,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_HP,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Spain,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Highest performer (%),Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,78.95436333281322,84.30303905986612,86.36873031112225,87.08042292350727,84.5455641672714,88.43934174703664,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CUB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Cuba,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.405864,2.308553,2.448222,2.510156,2.462494,2.6
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,THA,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_CI,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Thailand,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Confidence Interval,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,0.1010656021754466,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GTM,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Guatemala,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,90.0,84.0,73.0,93.0,110.0,122.0,87.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MOZ,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Mozambique,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.36364,2.200556,,2.102127,2.44495,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NPL,LPI_TML,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Nepal,Logistics Performance Index (LPI): Timeliness of shipments component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,110.0,139.0,153.0,92.0,104.0,89.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MDV,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Maldives,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,98.0,119.0,49.0,102.0,105.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COG,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Congo, Rep.",Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,151.0,155.0,157.0,78.0,138.0,126.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FRA,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,France,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.82353,3.998233,3.96164,3.982774,4.011015,3.99688,3.8
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IND,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,India,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.26563,3.158988,3.136783,3.029319,3.387064,3.128073,3.5
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MNG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Mongolia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,1.8,2.244441,1.883333,2.334969,2.307304,2.207602,2.3
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SWE,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Sweden,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,4.0,11.0,5.0,8.0,3.0,7.0,4.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SGP,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Singapore,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,4.166906,4.190619,4.059724,4.223136,4.133275,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NAM,LPI_IS,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Namibia,Logistics Performance Index (LPI): International shipping component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,125.0,145.0,114.0,97.0,86.0,,57.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TKM,LPI_CTMS,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Turkmenistan,Logistics Performance Index (LPI): Customs and other border control component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.135538,,2.314429,2.0,2.350292,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SEN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Senegal,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.09091,2.635732,2.307692,2.3,2.233494,2.224286,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NZL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,New Zealand,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.56522,3.644444,3.466576,3.921443,3.180074,3.708625,3.4
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HUN,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Hungary,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,3.310433,3.329355,3.612767,3.556809,3.588123,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SEN,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_LB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Senegal,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Lower bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.497225,2.254739,2.241373,2.059449,2.005599,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GEO,LPI_CTMS,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Georgia,Logistics Performance Index (LPI): Customs and other border control component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,81.0,44.0,131.0,118.0,95.0,74.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HKG,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_IS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Hong Kong SAR, China",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: International Shipping,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.78205,3.671352,4.175089,3.579754,4.054683,3.768129,4.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BHS,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Bahamas, The",Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.807843,2.652945,2.642302,2.637094,2.517881,2.6
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TTO,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Trinidad and Tobago,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,,,,2.398418,2.415642,2.5
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,RWA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_INF,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Rwanda,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Infrastructure,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,148.0,150.0,148.0,113.0,76.0,65.0,59.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SGP,LPI_TML,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Singapore,Logistics Performance Index (LPI): Timeliness of shipments component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,4.52941,4.232345,4.394355,4.249636,4.395202,4.319944,4.3
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,KGZ,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Kyrgyz Republic,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.76471,3.098647,2.68614,2.361905,2.719762,2.940848,2.4
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LUX,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_HP,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Luxembourg,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Highest performer (%),Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,79.51742124820507,95.68536980847341,90.28745481575514,94.38635636388794,99.79671211763791,82.15036714682498,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,HND,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TRC,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Honduras,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Tracking and tracing,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.40741,2.833892,2.350492,2.606118,2.532571,2.677468,2.6
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CIV,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Cote d'Ivoire,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.3613462231624363,2.533473,2.731518,2.761981,2.602573,3.082253,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TLS,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Timor-Leste,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.25,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GRD,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Grenada,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,,,,,,2.6
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,YUG,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Yugoslavia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.278033195535157,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ISL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Iceland,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,30.0,19.0,22.0,43.0,54.0,14.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BEL,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Belgium,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,4.022875,4.110803,4.129199,4.179265,4.158993,
